Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
43501,-0.375,-1.1875,0.75,-0.06591797,-0.1186523,-1.03418,-0.1362305,-0.1748047,0.6020508
43505,-0.0625,-0.9375,0.6875,-0.06591797,-0.1147461,-1.038086,-0.1362305,-0.1748047,0.6020508
43509,0.4375,-0.8125,0.625,-0.06201172,-0.1186523,-1.049805,-0.1362305,-0.1723633,0.6005859
43513,0.8125,-0.875,0.5,-0.06201172,-0.1147461,-1.041992,-0.1376953,-0.1723633,0.6005859
43517,1.375,-0.875,0.1875,-0.07373047,-0.1186523,-1.030273,-0.1376953,-0.1723633,0.6005859
43521,1.375,-0.75,0.125,-0.06982422,-0.1225586,-1.038086,-0.1376953,-0.1723633,0.6005859
43525,1.25,-0.5,0.3125,-0.06201172,-0.1225586,-1.041992,-0.1376953,-0.1723633,0.5981445
43529,0.9375,-0.1875,0.125,-0.05810547,-0.1264648,-1.030273,-0.1376953,-0.1723633,0.5981445
43533,0.5625,-0.125,0.3125,-0.06591797,-0.1225586,-1.03418,-0.1386719,-0.1733398,0.5996094
43537,0.5,0.0625,0.3125,-0.06201172,-0.1264648,-1.038086,-0.1376953,-0.1708984,0.6005859
43541,0.4375,0.125,0.5,-0.06201172,-0.1225586,-1.03418,-0.1376953,-0.1708984,0.6005859
43545,0.25,0.125,0.5,-0.05810547,-0.1303711,-1.030273,-0.1347656,-0.1723633,0.5981445
43549,0.375,0.3125,0.3125,-0.06591797,-0.1225586,-1.030273,-0.1386719,-0.1723633,0.6005859
43553,0.625,-0.0625,0.3125,-0.06201172,-0.1225586,-1.038086,-0.1386719,-0.1723633,0.6005859
43557,0.5,0.0625,0.375,-0.06201172,-0.1225586,-1.038086,-0.1362305,-0.1723633,0.6020508
43561,0.8125,0.0625,0.3125,-0.06201172,-0.1264648,-1.03418,-0.1362305,-0.1723633,0.5981445
43565,1.0625,-0.1875,0.1875,-0.06201172,-0.1225586,-1.038086,-0.1362305,-0.1723633,0.5981445
43569,1.3125,-0.5625,0.3125,-0.06591797,-0.1225586,-1.038086,-0.1376953,-0.1723633,0.5981445
43573,1.4375,-0.4375,0.0625,-0.05810547,-0.1303711,-1.030273,-0.1386719,-0.1708984,0.6005859
43577,1.5,-0.75,0.125,-0.06201172,-0.1264648,-1.03418,-0.1386719,-0.1708984,0.6005859
43581,1.875,-0.875,0,-0.05810547,-0.1225586,-1.015137,-0.1376953,-0.1733398,0.6020508
43585,1.875,-1,-0.25,-0.05419922,-0.1342773,-1.026855,-0.1362305,-0.1723633,0.5996094
43589,1.875,-1.125,-0.375,-0.05810547,-0.1264648,-1.03418,-0.1362305,-0.1723633,0.5996094
43594,1.25,-1.0625,-0.5625,-0.06591797,-0.1381836,-1.015137,-0.1362305,-0.1723633,0.6005859
43598,1,-0.8125,-0.625,-0.06201172,-0.1381836,-1.019043,-0.1362305,-0.1723633,0.6005859
43602,0.75,-0.75,-0.5,-0.06201172,-0.1420898,-1.022949,-0.1362305,-0.1708984,0.6035156
43606,0.4375,-0.375,-0.5625,-0.06201172,-0.1459961,-1.015137,-0.1362305,-0.1708984,0.6035156
43610,-0.1875,-0.125,-0.5625,-0.06591797,-0.1420898,-1.019043,-0.1362305,-0.1723633,0.6020508
43614,-0.75,0.1875,-0.8125,-0.05810547,-0.1420898,-1.019043,-0.1362305,-0.1708984,0.6020508
43618,-0.75,0.375,-0.75,-0.06201172,-0.1342773,-1.026855,-0.1362305,-0.1708984,0.6020508
43622,-1,0.75,-0.875,-0.05810547,-0.1381836,-1.026855,-0.1376953,-0.1708984,0.6005859
43626,-1.25,0.9375,-0.6875,-0.06201172,-0.1342773,-1.026855,-0.1362305,-0.1723633,0.5996094
43630,-1.125,1.25,-0.375,-0.05419922,-0.1342773,-1.026855,-0.1362305,-0.1723633,0.5996094
43634,-1,1.4375,-0.25,-0.05810547,-0.1342773,-1.019043,-0.1376953,-0.1708984,0.6020508
43638,-0.9375,1.625,0.125,-0.05419922,-0.1303711,-1.045898,-0.1376953,-0.1708984,0.6035156
43642,-0.875,1.875,0.375,-0.05029297,-0.1303711,-1.026855,-0.1376953,-0.1708984,0.6035156
43646,-0.9375,1.6875,0.3125,-0.04638672,-0.1225586,-1.03418,-0.1362305,-0.1723633,0.6005859
43650,-1.25,2,0.5625,-0.04638672,-0.1186523,-1.026855,-0.1362305,-0.1708984,0.5981445
43654,-1,1.75,0.25,-0.04248047,-0.1147461,-1.03418,-0.1362305,-0.1708984,0.5981445
43658,-0.8125,1.75,0.125,-0.04248047,-0.1147461,-1.03418,-0.1376953,-0.1748047,0.5996094
43662,-0.8125,1.4375,-0.125,-0.03466797,-0.1147461,-1.03418,-0.1386719,-0.1733398,0.6020508
43666,-0.5625,0.9375,0,-0.04248047,-0.1147461,-1.030273,-0.1386719,-0.1733398,0.6020508
43670,0.0625,0.875,0,-0.03857422,-0.1147461,-1.038086,-0.1362305,-0.1723633,0.5981445
43674,0.4375,0.5,0.5625,-0.03466797,-0.1225586,-1.038086,-0.1362305,-0.1723633,0.6005859
43678,0.75,0.5,0.8125,-0.03857422,-0.1264648,-1.03418,-0.1362305,-0.1723633,0.6005859
43682,0.875,0.3125,1.125,-0.03076172,-0.1186523,-1.030273,-0.1376953,-0.1733398,0.6020508
43686,0.6875,0.1875,0.8125,-0.03466797,-0.1186523,-1.041992,-0.1376953,-0.1708984,0.5996094
43690,0.6875,0,0.375,-0.03857422,-0.1225586,-1.026855,-0.1376953,-0.1708984,0.5996094
43694,0.75,-0.0625,0.1875,-0.03857422,-0.1264648,-1.03418,-0.1376953,-0.1708984,0.5996094
43698,0.6875,-0.1875,0,-0.03466797,-0.1342773,-1.026855,-0.1376953,-0.1733398,0.5996094
43703,0.875,-0.5,1,-0.05419922,-0.1264648,-1.041992,-0.1362305,-0.1723633,0.6020508
43707,0.8125,-0.5625,1.0625,-0.05029297,-0.1303711,-1.026855,-0.1362305,-0.1723633,0.6020508
43711,0.4375,-0.4375,0.75,-0.05029297,-0.1342773,-1.022949,-0.1376953,-0.1708984,0.6005859
43715,0.3125,-0.5,0.875,-0.05029297,-0.1342773,-1.026855,-0.1362305,-0.1723633,0.6049805
43719,-0.1875,-0.3125,0.875,-0.05419922,-0.1342773,-1.026855,-0.1362305,-0.1723633,0.6049805
43723,-0.3125,-0.0625,0.8125,-0.05810547,-0.1342773,-1.022949,-0.1362305,-0.1723633,0.5996094
43727,-0.3125,-0.125,0.9375,-0.05419922,-0.1303711,-1.022949,-0.1376953,-0.1708984,0.5996094
43731,-0.375,-0.1875,1.125,-0.06591797,-0.1303711,-1.026855,-0.1376953,-0.1708984,0.5996094
43735,-0.1875,-0.0625,1.4375,-0.06201172,-0.1342773,-1.038086,-0.1376953,-0.1723633,0.6005859
43739,-0.125,-0.25,1.25,-0.05810547,-0.1264648,-1.030273,-0.1376953,-0.1723633,0.6005859
43743,-0.3125,0,0.9375,-0.06201172,-0.1303711,-1.026855,-0.1376953,-0.1723633,0.6005859
43747,-0.625,-0.125,0.875,-0.06201172,-0.1225586,-1.03418,-0.1362305,-0.1723633,0.5996094
43751,-0.6875,-0.0625,0.3125,-0.06201172,-0.1264648,-1.030273,-0.1376953,-0.1733398,0.6005859
43755,-0.6875,-0.125,0,-0.06201172,-0.1303711,-1.030273,-0.1376953,-0.1733398,0.6005859
43759,-0.25,-0.3125,0,-0.06201172,-0.1303711,-1.030273,-0.1376953,-0.1723633,0.5981445
43763,-0.125,-0.125,0,-0.06591797,-0.1225586,-1.030273,-0.1362305,-0.1733398,0.6020508
43767,0.0625,-0.125,0.375,-0.06591797,-0.1264648,-1.038086,-0.1362305,-0.1733398,0.6020508
43771,-0.0625,0.1875,0.4375,-0.06591797,-0.1186523,-1.026855,-0.1376953,-0.1708984,0.6020508
43775,0.125,0.0625,0.5625,-0.06201172,-0.1264648,-1.030273,-0.1386719,-0.1723633,0.6005859
43779,0.25,0.125,0.375,-0.06591797,-0.1225586,-1.038086,-0.1386719,-0.1723633,0.6005859
43783,0.125,0.25,0.3125,-0.06591797,-0.1264648,-1.041992,-0.1362305,-0.1708984,0.6005859
43787,0.25,0,0.125,-0.06201172,-0.1264648,-1.03418,-0.1347656,-0.1723633,0.6005859
43791,0.8125,0.1875,0.1875,-0.06201172,-0.1225586,-1.03418,-0.1347656,-0.1723633,0.6005859
43795,1.0625,0.125,-0.0625,-0.06591797,-0.1225586,-1.030273,-0.1376953,-0.1708984,0.6005859
43799,1.375,-0.0625,0.1875,-0.06201172,-0.1225586,-1.030273,-0.1376953,-0.1723633,0.6005859
43803,1.0625,-0.0625,0,-0.06591797,-0.1225586,-1.03418,-0.1376953,-0.1723633,0.6005859
43807,1,-0.0625,0,-0.06591797,-0.1264648,-1.03418,-0.1386719,-0.1708984,0.6005859
43812,0.6875,0,-1.1875,-0.06201172,-0.1303711,-1.026855,-0.1376953,-0.1723633,0.5996094
43816,0.8125,0.0625,-1,-0.06201172,-0.1342773,-1.026855,-0.1362305,-0.1708984,0.5996094
43820,0.875,0.125,-0.875,-0.05810547,-0.1303711,-1.019043,-0.1362305,-0.1708984,0.5996094
43824,0.875,0.25,-0.625,-0.06201172,-0.1303711,-1.026855,-0.1362305,-0.1708984,0.6005859
43828,0.9375,0.4375,-0.0625,-0.05810547,-0.1303711,-1.015137,-0.1362305,-0.168457,0.6035156
43832,0.6875,0.6875,0.1875,-0.05810547,-0.1303711,-1.026855,-0.1362305,-0.168457,0.6035156
43836,0.5,0.9375,0.125,-0.05029297,-0.1342773,-1.026855,-0.1362305,-0.1694336,0.5996094
43840,0.375,0.75,0,-0.04638672,-0.1303711,-1.022949,-0.1347656,-0.1708984,0.5996094
43844,0.3125,0.875,-0.25,-0.04638672,-0.1264648,-1.022949,-0.1347656,-0.1708984,0.5996094
43848,0.5,0.5625,-0.25,-0.04248047,-0.1303711,-1.026855,-0.1376953,-0.1708984,0.6035156
43852,0.25,0.4375,-0.5,-0.04638672,-0.1303711,-1.022949,-0.1376953,-0.1708984,0.6020508
43856,0.375,0.3125,-0.375,-0.05419922,-0.1303711,-1.01123,-0.1376953,-0.1708984,0.6020508
43860,0.5625,0.0625,-0.1875,-0.05029297,-0.1342773,-1.019043,-0.1347656,-0.1723633,0.6005859
43864,0.5625,-0.1875,0.0625,-0.05029297,-0.1381836,-1.01123,-0.1376953,-0.1723633,0.5996094
43868,0.375,-0.1875,0.0625,-0.05029297,-0.1420898,-1.022949,-0.1376953,-0.1723633,0.5996094
43872,0,-0.0625,0.125,-0.03857422,-0.1499023,-1.015137,-0.1376953,-0.1733398,0.6005859
43876,-0.6875,0,0.25,-0.04638672,-0.1342773,-1.022949,-0.1376953,-0.1708984,0.5996094
43880,-1.0625,0.1875,-0.0625,-0.04638672,-0.1303711,-1.015137,-0.1376953,-0.1708984,0.5996094
43884,-1.3125,0,-0.1875,-0.04248047,-0.1303711,-1.019043,-0.1347656,-0.1723633,0.6005859
43888,-1.75,-0.0625,-0.4375,-0.03857422,-0.1342773,-1.026855,-0.1362305,-0.1723633,0.6005859
43892,-1.625,-0.0625,-0.25,-0.05029297,-0.1303711,-1.015137,-0.1362305,-0.1723633,0.6005859
43896,-1.6875,-0.0625,-0.3125,-0.04248047,-0.1225586,-1.026855,-0.1376953,-0.1708984,0.5996094
43900,-1,-0.125,0,-0.05419922,-0.1303711,-1.022949,-0.1362305,-0.1723633,0.6005859
43904,-0.6875,-0.5,0.125,-0.04638672,-0.1264648,-1.019043,-0.1362305,-0.1723633,0.6005859
43908,-0.5625,-0.4375,0.1875,-0.05419922,-0.1264648,-1.022949,-0.1376953,-0.1733398,0.6005859
43912,-0.5,-0.5,0.125,-0.05419922,-0.1264648,-1.026855,-0.1386719,-0.1723633,0.5996094
43916,-0.1875,-0.5625,0.0625,-0.05419922,-0.1225586,-1.03418,-0.1386719,-0.1723633,0.5996094
43921,-0.3125,-0.375,0.25,-0.06201172,-0.1303711,-1.038086,-0.1376953,-0.1733398,0.6005859
43925,-0.4375,-0.0625,0.25,-0.05810547,-0.1264648,-1.038086,-0.1376953,-0.1723633,0.5996094
43929,-0.75,0.1875,0.1875,-0.06201172,-0.1225586,-1.041992,-0.1362305,-0.1723633,0.5996094
43933,-1.125,0.4375,-0.25,-0.06201172,-0.1264648,-1.049805,-0.1362305,-0.1723633,0.5996094
43937,-0.8125,0.5625,0,-0.06201172,-0.1225586,-1.045898,-0.1362305,-0.1723633,0.6005859
43941,-0.875,0.875,0.0625,-0.06591797,-0.1225586,-1.045898,-0.1376953,-0.1733398,0.5996094
43945,-0.4375,1,0.125,-0.06591797,-0.1225586,-1.03418,-0.1376953,-0.1733398,0.5996094
43949,-0.0625,1.0625,0.4375,-0.06982422,-0.1186523,-1.041992,-0.1376953,-0.1694336,0.6005859
43953,0.25,1.3125,0.3125,-0.05810547,-0.1147461,-1.057129,-0.1401367,-0.1708984,0.5996094
43957,0.1875,1.375,0.25,-0.06201172,-0.1069336,-1.049805,-0.1401367,-0.1708984,0.5996094
43961,0.125,1.375,0.0625,-0.05810547,-0.1186523,-1.045898,-0.1362305,-0.1723633,0.6020508
43965,0.375,1.4375,0,-0.06201172,-0.1147461,-1.053711,-0.1376953,-0.1708984,0.6005859
43969,1,1.25,-0.0625,-0.05419922,-0.1225586,-1.041992,-0.1376953,-0.1708984,0.6005859
43973,1.375,1.3125,0,-0.05810547,-0.1225586,-1.03418,-0.1362305,-0.1723633,0.6005859
43977,1.75,1.0625,-0.125,-0.05419922,-0.1264648,-1.030273,-0.1347656,-0.1733398,0.5996094
43981,1.8125,1,0.125,-0.05419922,-0.1264648,-1.030273,-0.1347656,-0.1733398,0.5996094
43985,1.9375,1.125,-0.125,-0.05810547,-0.1303711,-1.03418,-0.1386719,-0.1733398,0.5996094
43989,1.6875,0.75,0,-0.05029297,-0.1303711,-1.019043,-0.1386719,-0.1733398,0.6020508
43993,1.625,0.8125,0.0625,-0.05419922,-0.1342773,-1.019043,-0.1386719,-0.1733398,0.6020508
43997,1.25,0.75,-0.1875,-0.05029297,-0.1342773,-1.030273,-0.1386719,-0.1708984,0.6005859
44001,1.1875,0.75,-0.3125,-0.05029297,-0.1342773,-1.026855,-0.1386719,-0.1708984,0.6005859
44005,0.6875,0.8125,-0.5,-0.05419922,-0.1381836,-1.026855,-0.1386719,-0.1708984,0.6005859
44009,0.1875,0.8125,-0.8125,-0.05810547,-0.1303711,-1.026855,-0.1376953,-0.1708984,0.6005859
44013,-0.125,1,-1.0625,-0.05029297,-0.1342773,-1.03418,-0.1376953,-0.1708984,0.5996094
44017,-0.0625,1,-1.0625,-0.05029297,-0.1264648,-1.030273,-0.1376953,-0.1708984,0.5996094
44021,-0.3125,1,-1.1875,-0.05419922,-0.1186523,-1.038086,-0.1376953,-0.1708984,0.5981445
44025,0.125,0.875,-1.3125,-0.05419922,-0.1186523,-1.041992,-0.1386719,-0.1723633,0.6005859
44030,1.5625,0.625,-0.3125,-0.05029297,-0.1186523,-1.041992,-0.1376953,-0.1723633,0.5996094
44034,1.75,0.6875,-0.125,-0.05419922,-0.1225586,-1.041992,-0.1376953,-0.1723633,0.5996094
44038,1.75,0.625,-0.625,-0.05419922,-0.1108398,-1.041992,-0.1376953,-0.1723633,0.5996094
44042,1.6875,0.25,-1,-0.05810547,-0.1147461,-1.03418,-0.1376953,-0.168457,0.5981445
44046,2.1875,0,-0.9375,-0.06201172,-0.1225586,-1.026855,-0.1376953,-0.168457,0.5981445
44050,2.3125,-0.1875,-1.1875,-0.06591797,-0.1264648,-1.03418,-0.1376953,-0.1723633,0.6005859
44054,2.75,-0.3125,-0.875,-0.05810547,-0.1225586,-1.030273,-0.1362305,-0.1694336,0.6020508
44058,3,-0.4375,-1.25,-0.05810547,-0.1381836,-1.030273,-0.1362305,-0.1694336,0.6020508
44062,2.8125,-0.4375,-1.4375,-0.06982422,-0.1342773,-1.038086,-0.1362305,-0.1708984,0.6020508
44066,2.1875,0,-1.6875,-0.05810547,-0.1342773,-1.026855,-0.1376953,-0.1708984,0.6020508
44070,2,-0.0625,-2.1875,-0.06591797,-0.1303711,-1.041992,-0.1376953,-0.1708984,0.6020508
44074,1.6875,-0.0625,-2.75,-0.06591797,-0.1342773,-1.03418,-0.1362305,-0.1708984,0.6020508
44078,1.625,0,-3.125,-0.07373047,-0.1303711,-1.03418,-0.1376953,-0.1708984,0.6005859
44082,2,0.125,-3.0625,-0.06982422,-0.1264648,-1.030273,-0.1376953,-0.1708984,0.6005859
44086,2.25,0.0625,-3,-0.07373047,-0.1342773,-1.030273,-0.1376953,-0.1694336,0.6005859
44090,2.4375,0.5,-3,-0.06982422,-0.1303711,-1.030273,-0.1362305,-0.1708984,0.6035156
44094,2.5625,0.625,-3.125,-0.06982422,-0.1342773,-1.026855,-0.1362305,-0.1708984,0.6035156
44098,2.3125,0.8125,-3.1875,-0.07373047,-0.1303711,-1.03418,-0.1376953,-0.1708984,0.6035156
44102,2.1875,0.9375,-3.5,-0.07373047,-0.1420898,-1.026855,-0.1347656,-0.1694336,0.6020508
44106,2.125,1.375,-3.625,-0.07373047,-0.1420898,-1.030273,-0.1347656,-0.1694336,0.6020508
44110,1.875,1.625,-3.875,-0.07373047,-0.1420898,-1.026855,-0.1376953,-0.1708984,0.6020508
44114,1.625,1.6875,-3.9375,-0.06591797,-0.1420898,-1.026855,-0.1362305,-0.1694336,0.6035156
44118,1.0625,1.9375,-4.1875,-0.06591797,-0.1420898,-1.015137,-0.1362305,-0.1694336,0.6035156
44122,0.625,2.3125,-4.125,-0.05419922,-0.1381836,-1.01123,-0.1347656,-0.1708984,0.6020508
44126,0,2.4375,-4.375,-0.05810547,-0.1381836,-1.022949,-0.1362305,-0.1694336,0.6005859
44130,0.1875,2.4375,-4.375,-0.05419922,-0.1381836,-1.015137,-0.1362305,-0.1694336,0.6005859
44134,-0.3125,2.25,-4.4375,-0.05419922,-0.1420898,-1.007324,-0.1362305,-0.1708984,0.6049805
44139,-0.9375,2,-4.6875,-0.03857422,-0.1264648,-1.01123,-0.1362305,-0.1708984,0.6035156
44143,-1.25,1.75,-4.9375,-0.03076172,-0.1342773,-1.003906,-0.1376953,-0.1708984,0.6020508
44147,-0.9375,1.375,-4.9375,-0.02685547,-0.1381836,-0.9960938,-0.1376953,-0.1708984,0.6020508
44151,-0.5625,0.8125,-4.9375,-0.02294922,-0.1420898,-0.9921875,-0.1376953,-0.1708984,0.6020508
44155,-0.3125,0.4375,-4.5,-0.02685547,-0.1459961,-0.9960938,-0.1362305,-0.1723633,0.6035156
44159,-0.25,0.0625,-3.8125,-0.02294922,-0.1459961,-0.9960938,-0.1362305,-0.1723633,0.6035156
44163,-0.1875,0,-3.3125,-0.02685547,-0.1499023,-0.9882813,-0.1362305,-0.1708984,0.6005859
44167,-0.5625,-0.375,-2.875,-0.03076172,-0.1459961,-0.9921875,-0.1376953,-0.1694336,0.6035156
44171,-0.9375,-0.625,-2.625,-0.02294922,-0.1459961,-0.9921875,-0.1376953,-0.1694336,0.6035156
44175,-1.6875,-0.8125,-2,-0.03076172,-0.1420898,-1,-0.1376953,-0.1723633,0.6020508
44179,-2,-1,-1.8125,-0.03076172,-0.1342773,-1,-0.1376953,-0.1708984,0.6020508
44183,-1.875,-0.8125,-1.375,-0.02685547,-0.1420898,-0.9921875,-0.1376953,-0.1708984,0.6020508
44187,-2.0625,-1.0625,-0.8125,-0.02685547,-0.1499023,-0.9882813,-0.1376953,-0.1708984,0.6035156
44191,-1.9375,-1.125,-0.3125,-0.03076172,-0.1499023,-1,-0.1362305,-0.1708984,0.6049805
44195,-2.125,-0.8125,-0.0625,-0.02685547,-0.1538086,-0.984375,-0.1362305,-0.1708984,0.6049805
44199,-2.5,-1.1875,0.0625,-0.04248047,-0.1499023,-1.007324,-0.1362305,-0.1723633,0.6035156
44203,-2.8125,-0.75,0.3125,-0.02685547,-0.1577148,-1,-0.1362305,-0.1723633,0.6020508
44207,-3.8125,-0.5625,0.25,-0.03076172,-0.1538086,-1.003906,-0.1362305,-0.1723633,0.6020508
44211,-4.625,0,0.1875,-0.03076172,-0.1459961,-0.9960938,-0.1376953,-0.1723633,0.6049805
44215,-5.4375,0.125,0.125,-0.03466797,-0.1499023,-1.007324,-0.1362305,-0.1723633,0.6020508
44219,-5.8125,0.125,0.0625,-0.03466797,-0.1459961,-1.01123,-0.1362305,-0.1723633,0.6020508
44223,-5.9375,0.1875,0.3125,-0.03076172,-0.1420898,-1.007324,-0.1376953,-0.1723633,0.6005859
44227,-6.125,0.3125,0.625,-0.03857422,-0.1381836,-1.003906,-0.1376953,-0.1723633,0.6005859
44231,-6.25,0.5625,1.0625,-0.03857422,-0.1342773,-1.015137,-0.1376953,-0.1723633,0.6005859
44235,-6.125,0.75,0.625,-0.03466797,-0.1225586,-1.030273,-0.1386719,-0.1733398,0.6005859
44239,-6.125,0.625,0.6875,-0.03857422,-0.1147461,-1.041992,-0.1386719,-0.1733398,0.6005859
44243,-5.6875,0.4375,0.4375,-0.03857422,-0.1108398,-1.038086,-0.1386719,-0.1733398,0.6005859
44248,-3.4375,-0.5625,1,-0.03466797,-0.1108398,-1.057129,-0.1376953,-0.1723633,0.5996094
44252,-3.75,-0.75,1.25,-0.03466797,-0.1108398,-1.057129,-0.1386719,-0.1748047,0.6005859
44256,-3.375,-0.6875,1.25,-0.03857422,-0.1069336,-1.053711,-0.1376953,-0.1762695,0.5996094
44260,-3.25,-1.0625,1.3125,-0.03466797,-0.1108398,-1.057129,-0.1376953,-0.1762695,0.5996094
44264,-2.625,-1.5,0.8125,-0.04248047,-0.1069336,-1.064941,-0.1362305,-0.1748047,0.6020508
44268,-1.875,-1.6875,0.5625,-0.04638672,-0.1030273,-1.068848,-0.1376953,-0.1748047,0.6005859
44272,-1.375,-1.875,0,-0.05029297,-0.09912109,-1.068848,-0.1376953,-0.1748047,0.6005859
44276,-0.8125,-2.3125,-0.125,-0.05810547,-0.1030273,-1.061035,-0.1386719,-0.1748047,0.6005859
44280,-0.6875,-2.0625,-0.1875,-0.05810547,-0.1030273,-1.072754,-0.1376953,-0.1762695,0.6005859
44284,-0.4375,-2.0625,-0.125,-0.05810547,-0.1108398,-1.064941,-0.1376953,-0.1762695,0.6005859
44288,-0.1875,-1.875,0.3125,-0.06591797,-0.1147461,-1.061035,-0.1362305,-0.1733398,0.6005859
44292,0,-1.6875,0.75,-0.06982422,-0.1147461,-1.061035,-0.1376953,-0.1733398,0.5996094
44296,0.5,-1.625,1.3125,-0.06982422,-0.1186523,-1.053711,-0.1376953,-0.1733398,0.5996094
44300,0.4375,-1.0625,1.5,-0.06591797,-0.1108398,-1.061035,-0.1386719,-0.1733398,0.6020508
44304,0.625,-1,1.25,-0.06982422,-0.1069336,-1.061035,-0.1376953,-0.1733398,0.6020508
44308,0.9375,-0.6875,1,-0.06591797,-0.1069336,-1.061035,-0.1376953,-0.1733398,0.6020508
44312,1.0625,-0.5,0.8125,-0.06982422,-0.1108398,-1.057129,-0.1376953,-0.1733398,0.6005859
44316,1.4375,-0.125,0.6875,-0.07373047,-0.1030273,-1.053711,-0.1376953,-0.1762695,0.5996094
44320,1.75,0,0.625,-0.06982422,-0.1147461,-1.053711,-0.1376953,-0.1762695,0.5996094
44324,1.875,0.3125,0.9375,-0.07373047,-0.1147461,-1.053711,-0.1376953,-0.1748047,0.6020508
44328,2,0.625,0.9375,-0.07373047,-0.1147461,-1.041992,-0.1362305,-0.1733398,0.6035156
44332,1.9375,1.0625,1.25,-0.07373047,-0.1147461,-1.03418,-0.1362305,-0.1733398,0.6035156
44336,1.9375,1.25,1.125,-0.07373047,-0.1147461,-1.041992,-0.1362305,-0.1748047,0.5981445
44340,2.25,1.3125,1.0625,-0.06591797,-0.1225586,-1.041992,-0.1362305,-0.1733398,0.5996094
44344,2,1.3125,0.8125,-0.06201172,-0.1186523,-1.03418,-0.1362305,-0.1733398,0.5996094
44348,2.25,1.3125,0.4375,-0.05810547,-0.1186523,-1.038086,-0.1376953,-0.1723633,0.6020508
44352,2.25,1.0625,0.1875,-0.05419922,-0.1264648,-1.015137,-0.1386719,-0.1733398,0.5996094
44357,1.6875,-0.1875,-0.25,-0.05029297,-0.1381836,-1.007324,-0.1376953,-0.1723633,0.5996094
44361,1.8125,-0.5,-0.375,-0.05029297,-0.1420898,-1.01123,-0.1376953,-0.1723633,0.5996094
44365,1.4375,-1,-0.3125,-0.05029297,-0.1499023,-1.007324,-0.1337891,-0.1733398,0.5996094
44369,1.5,-1,-0.3125,-0.05419922,-0.1459961,-1.015137,-0.1362305,-0.1708984,0.5981445
44373,1.3125,-1.125,-0.5,-0.05810547,-0.1459961,-1.01123,-0.1362305,-0.1708984,0.5981445
44377,1.4375,-1.1875,-0.75,-0.05810547,-0.1459961,-1.019043,-0.1347656,-0.1733398,0.5981445
44381,0.9375,-1.375,-0.625,-0.05810547,-0.1420898,-1.019043,-0.1376953,-0.1733398,0.5996094
44385,0.3125,-1.0625,-0.75,-0.06201172,-0.1459961,-1.026855,-0.1376953,-0.1733398,0.5996094
44389,-0.125,-0.8125,-1.0625,-0.05419922,-0.1381836,-1.019043,-0.1362305,-0.1733398,0.5996094
44393,-0.0625,-0.6875,-1.5,-0.05810547,-0.1381836,-1.019043,-0.1376953,-0.1708984,0.6005859
44397,-0.4375,-0.5,-1.625,-0.05810547,-0.1381836,-1.022949,-0.1376953,-0.1708984,0.6005859
44401,-0.6875,-0.0625,-1.5625,-0.06591797,-0.1342773,-1.026855,-0.1376953,-0.1723633,0.6005859
44405,-0.9375,0.0625,-1.5625,-0.05810547,-0.1303711,-1.019043,-0.1386719,-0.1733398,0.5996094
44409,-1.1875,0.5625,-1.4375,-0.06591797,-0.1303711,-1.015137,-0.1386719,-0.1733398,0.5996094
44413,-1.125,0.9375,-1.0625,-0.05419922,-0.1342773,-1.026855,-0.1347656,-0.1748047,0.6005859
44417,-1.0625,1.0625,-1.0625,-0.05810547,-0.1225586,-1.026855,-0.1362305,-0.1733398,0.6020508
44421,-1.0625,1.4375,-1,-0.05810547,-0.1225586,-1.03418,-0.1362305,-0.1733398,0.6020508
44425,-1,1.6875,-0.9375,-0.05810547,-0.1186523,-1.038086,-0.1376953,-0.1748047,0.6005859
44429,-0.75,1.75,-1.0625,-0.05419922,-0.1186523,-1.03418,-0.1362305,-0.1748047,0.6035156
44433,-0.6875,1.875,-1.3125,-0.05029297,-0.1186523,-1.026855,-0.1362305,-0.1748047,0.6035156
44437,-0.6875,2.0625,-1.25,-0.05419922,-0.1186523,-1.03418,-0.1376953,-0.1723633,0.6005859
44441,-0.4375,1.6875,-1.125,-0.04638672,-0.1186523,-1.022949,-0.1386719,-0.1733398,0.6020508
44445,-0.1875,1.5,-0.3125,-0.04638672,-0.1264648,-1.03418,-0.1386719,-0.1733398,0.6020508
44449,0,1.375,-0.125,-0.04248047,-0.1225586,-1.038086,-0.1362305,-0.1733398,0.6020508
44453,0.25,1.3125,-0.0625,-0.04248047,-0.1225586,-1.030273,-0.1376953,-0.1723633,0.6020508
44457,0.625,1.125,0.1875,-0.03857422,-0.1186523,-1.038086,-0.1376953,-0.1723633,0.6020508
44461,0.125,0.75,-0.25,-0.03857422,-0.1225586,-1.03418,-0.1376953,-0.1733398,0.6005859
44466,0.875,-0.375,-0.1875,-0.04248047,-0.1264648,-1.030273,-0.1376953,-0.1723633,0.6005859
44470,0.75,-0.125,-0.25,-0.04638672,-0.1342773,-1.03418,-0.1362305,-0.1723633,0.5996094
44474,0.375,-0.125,-0.375,-0.04248047,-0.1264648,-1.026855,-0.1362305,-0.1723633,0.5996094
